,id,obs_time,satisfaction,sex,age_marriage,cohab,income,hw_all
4049,2805,48,8.3,male,32,1,29798.4,0
4050,2805,185,5.2,male,32,1,29798.4,0
4051,2805,187,8,male,32,1,29798.4,0
4052,2805,243,6,male,32,1,29798.4,0
4053,2805,251,5.9,male,32,1,29798.4,0
4054,2805,315,7.1,male,32,1,29798.4,0
4055,2805,316,4.8,male,32,1,29798.4,0
4056,2806,99,7.2,male,38,1,16550.4,0
4057,2806,181,5.6,male,38,1,16550.4,0
4058,2806,194,5.2,male,38,1,16550.4,0
4059,2806,296,5.2,male,38,1,16550.4,0
4060,2806,331,4.3,male,38,1,16550.4,0
4061,2825,90,8,male,27,1,99801.6,0
4062,2825,139,6.6,male,27,1,99801.6,0
4063,2825,173,7.2,male,27,1,99801.6,0
4064,2825,181,7.6,male,27,1,99801.6,0
4065,2825,298,4.7,male,27,1,99801.6,0
4066,2825,342,5.9,male,27,1,99801.6,0
4067,2825,390,3.9,male,27,1,99801.6,0
4068,2826,28,6.9,male,18,1,23712,0
4069,2826,256,5.8,male,18,1,23712,0
4070,2826,267,5.4,male,18,1,23712,0
4071,2826,282,5.7,male,18,1,23712,0
4072,2826,284,5.7,male,18,1,23712,0
4073,2826,290,4.3,male,18,1,23712,0
4074,2826,330,6.5,male,18,1,23712,0
4075,2826,347,4.6,male,18,1,23712,0
4076,2826,396,4.9,male,18,1,23712,0
4077,2830,11,6.7,male,29,1,94080,0
4078,2830,46,7.8,male,29,1,94080,0
4079,2830,112,6.2,male,29,1,94080,0
4080,2830,123,7.9,male,29,1,94080,0
4081,2830,159,7.6,male,29,1,94080,0
4082,2830,164,7.7,male,29,1,94080,0
4083,2830,241,5.7,male,29,1,94080,0
4084,2830,250,6.1,male,29,1,94080,0
4085,2830,334,4.7,male,29,1,94080,0
4086,2830,335,4.3,male,29,1,94080,0
4087,2830,394,4.7,male,29,1,94080,0
4088,2832,73,5.8,male,32,0,47577.6,0
4089,2832,139,7.6,male,32,0,47577.6,0
4090,2832,190,8.3,male,32,0,47577.6,0
4091,2832,266,5.5,male,32,0,47577.6,0
4092,2832,302,5.2,male,32,0,47577.6,0
4093,2832,331,5.9,male,32,0,47577.6,0
4094,2832,343,6.9,male,32,0,47577.6,0
4095,2832,348,5.2,male,32,0,47577.6,0
4096,2832,384,5.1,male,32,0,47577.6,0
4097,2835,131,6,male,27,1,45792,1
4098,2835,180,5.9,male,27,1,45792,1
4099,2835,218,4,male,27,1,45792,1
4100,2835,368,5.1,male,27,1,45792,1
4101,2838,28,8.2,male,30,1,11251.2,0
4102,2838,32,7,male,30,1,11251.2,0
4103,2838,68,6.9,male,30,1,11251.2,0
4104,2838,84,6.8,male,30,1,11251.2,0
4105,2838,135,8.2,male,30,1,11251.2,0
4106,2838,149,6.5,male,30,1,11251.2,0
4107,2838,159,6.7,male,30,1,11251.2,0
4108,2838,194,5.4,male,30,1,11251.2,0
4109,2838,201,7.2,male,30,1,11251.2,0
4110,2838,208,7.2,male,30,1,11251.2,0
4111,2838,326,6.5,male,30,1,11251.2,0
4112,2838,338,5.6,male,30,1,11251.2,0
4113,2838,363,5.5,male,30,1,11251.2,0
4114,2838,399,6.6,male,30,1,11251.2,0
4115,2840,39,8.1,male,27,1,55699.2,0
4116,2840,50,6.5,male,27,1,55699.2,0
4117,2840,105,8.2,male,27,1,55699.2,0
4118,2840,111,6.8,male,27,1,55699.2,0
4119,2840,142,6.2,male,27,1,55699.2,0
4120,2840,333,3,male,27,1,55699.2,0
4121,2841,92,4.9,male,32,1,30201.6,0
4122,2841,137,5.2,male,32,1,30201.6,0
4123,2841,309,4.2,male,32,1,30201.6,0
4124,2841,365,2.5,male,32,1,30201.6,0
4125,2852,17,5.5,male,22,1,18547.2,0
4126,2852,47,7.3,male,22,1,18547.2,0
4127,2852,55,7.1,male,22,1,18547.2,0
4128,2852,133,5.4,male,22,1,18547.2,0
4129,2852,181,5,male,22,1,18547.2,0
4130,2852,200,4.8,male,22,1,18547.2,0
4131,2852,235,4.4,male,22,1,18547.2,0
4132,2852,307,4,male,22,1,18547.2,0
4133,2852,362,3.7,male,22,1,18547.2,0
4134,2852,369,3.7,male,22,1,18547.2,0
4135,2852,394,4.6,male,22,1,18547.2,0
4136,2858,83,10,male,23,1,42316.8,0
4137,2858,118,6.8,male,23,1,42316.8,0
4138,2858,120,9.7,male,23,1,42316.8,0
4139,2858,128,10,male,23,1,42316.8,0
4140,2858,192,7.3,male,23,1,42316.8,0
4141,2858,230,5.9,male,23,1,42316.8,0
4142,2858,258,6.9,male,23,1,42316.8,0
4143,2858,259,7.3,male,23,1,42316.8,0
4144,2858,277,6.1,male,23,1,42316.8,0
4145,2858,339,5.7,male,23,1,42316.8,0
4146,2858,353,6.2,male,23,1,42316.8,0
4147,2858,360,5,male,23,1,42316.8,0
4148,2867,71,9.1,male,30,1,18931.2,0
4149,2867,97,7.7,male,30,1,18931.2,0
4150,2867,160,5.7,male,30,1,18931.2,0
4151,2867,182,8.9,male,30,1,18931.2,0
4152,2867,188,5.5,male,30,1,18931.2,0
4153,2867,286,5.6,male,30,1,18931.2,0
4154,2867,342,4.6,male,30,1,18931.2,0
4155,2867,373,3.6,male,30,1,18931.2,0
4156,2869,113,5.1,male,30,1,45100.8,0
4157,2869,132,7.9,male,30,1,45100.8,0
4158,2869,282,4.9,male,30,1,45100.8,0
4159,2869,370,6.1,male,30,1,45100.8,0
4160,2869,388,6.1,male,30,1,45100.8,0
4161,2878,6,9.3,male,26,1,22195.2,0
4162,2878,52,9.1,male,26,1,22195.2,0
4163,2878,130,6.4,male,26,1,22195.2,0
4164,2878,186,6.6,male,26,1,22195.2,0
4165,2878,222,4.1,male,26,1,22195.2,0
4166,2878,226,6.7,male,26,1,22195.2,0
4167,2878,261,5.4,male,26,1,22195.2,0
4168,2878,280,4.1,male,26,1,22195.2,0
4169,2878,339,3.3,male,26,1,22195.2,0
4170,2878,360,3.6,male,26,1,22195.2,0
4171,2885,11,7.7,male,34,1,15513.6,0
4172,2885,14,7.4,male,34,1,15513.6,0
4173,2885,31,5.6,male,34,1,15513.6,0
4174,2885,75,8.4,male,34,1,15513.6,0
4175,2885,101,7.8,male,34,1,15513.6,0
4176,2885,103,5.8,male,34,1,15513.6,0
4177,2885,213,5.2,male,34,1,15513.6,0
4178,2885,277,6.6,male,34,1,15513.6,0
4179,2885,313,4.9,male,34,1,15513.6,0
4180,2885,339,4.2,male,34,1,15513.6,0
4181,2885,343,5.8,male,34,1,15513.6,0
4182,2885,344,5.1,male,34,1,15513.6,0
4183,2885,345,4.6,male,34,1,15513.6,0
4184,2885,387,4.6,male,34,1,15513.6,0
4185,2905,23,6.5,male,39,1,25996.8,0
4186,2905,37,7.1,male,39,1,25996.8,0
4187,2905,72,5.4,male,39,1,25996.8,0
4188,2905,156,6.8,male,39,1,25996.8,0
4189,2905,190,6.7,male,39,1,25996.8,0
4190,2905,309,4.5,male,39,1,25996.8,0
4191,2905,366,2.2,male,39,1,25996.8,0
4192,2905,385,3.8,male,39,1,25996.8,0
4193,2905,386,2.4,male,39,1,25996.8,0
4194,2910,63,8,male,28,1,39648,0
4195,2910,76,7.5,male,28,1,39648,0
4196,2910,127,6.2,male,28,1,39648,0
4197,2910,144,6.9,male,28,1,39648,0
4198,2910,183,6.4,male,28,1,39648,0
4199,2910,244,6.5,male,28,1,39648,0
4200,2910,266,6.5,male,28,1,39648,0
4201,2915,59,5.7,male,34,0,33484.8,0
4202,2915,122,4.5,male,34,0,33484.8,0
4203,2915,144,4.9,male,34,0,33484.8,0
4204,2915,196,3.1,male,34,0,33484.8,0
4205,2915,228,3.5,male,34,0,33484.8,0
4206,2915,232,2.3,male,34,0,33484.8,0
4207,2915,241,2.9,male,34,0,33484.8,0
4208,2915,245,3.6,male,34,0,33484.8,0
4209,2915,320,2.3,male,34,0,33484.8,0
4210,2915,351,0.1,male,34,0,33484.8,0
4211,2924,107,5.4,male,23,1,30432,1
4212,2924,114,5.5,male,23,1,30432,1
4213,2924,162,4.4,male,23,1,30432,1
4214,2924,200,4.3,male,23,1,30432,1
4215,2924,256,4.6,male,23,1,30432,1
4216,2924,341,2.5,male,23,1,30432,1
4217,2924,361,3.4,male,23,1,30432,1
4218,2930,48,9.2,male,34,1,17337.6,0
4219,2930,82,8.2,male,34,1,17337.6,0
4220,2930,92,9.2,male,34,1,17337.6,0
4221,2930,109,8.7,male,34,1,17337.6,0
4222,2930,158,7.2,male,34,1,17337.6,0
4223,2930,256,5.3,male,34,1,17337.6,0
4224,2930,276,6.6,male,34,1,17337.6,0
4225,2930,296,7.3,male,34,1,17337.6,0
4226,2930,358,6.9,male,34,1,17337.6,0
4227,2931,37,7.2,male,28,1,46329.6,0
4228,2931,61,6.9,male,28,1,46329.6,0
4229,2931,189,6.6,male,28,1,46329.6,0
4230,2931,196,5.6,male,28,1,46329.6,0
4231,2931,230,3.6,male,28,1,46329.6,0
4232,2931,266,3.6,male,28,1,46329.6,0
4233,2931,305,2.2,male,28,1,46329.6,0
4234,2934,2,6.7,male,32,1,23596.8,0
4235,2934,13,5.1,male,32,1,23596.8,0
4236,2934,49,7.3,male,32,1,23596.8,0
4237,2934,68,7.4,male,32,1,23596.8,0
4238,2934,133,7.4,male,32,1,23596.8,0
4239,2934,142,7.1,male,32,1,23596.8,0
4240,2934,166,6.2,male,32,1,23596.8,0
4241,2934,174,5.9,male,32,1,23596.8,0
4242,2934,176,4.5,male,32,1,23596.8,0
4243,2934,194,5.7,male,32,1,23596.8,0
4244,2934,234,5.1,male,32,1,23596.8,0
4245,2934,268,5.2,male,32,1,23596.8,0
4246,2934,289,4.5,male,32,1,23596.8,0
4247,2938,34,6.2,male,34,1,34156.8,0
4248,2938,72,5.6,male,34,1,34156.8,0
4249,2938,153,8.2,male,34,1,34156.8,0
4250,2938,166,5.8,male,34,1,34156.8,0
4251,2938,244,6,male,34,1,34156.8,0
4252,2938,258,6.6,male,34,1,34156.8,0
4253,2938,289,6.5,male,34,1,34156.8,0
4254,2938,299,6.3,male,34,1,34156.8,0
4255,2938,354,4.9,male,34,1,34156.8,0
4256,2938,355,4.4,male,34,1,34156.8,0
4257,2938,394,5.5,male,34,1,34156.8,0
4258,2938,396,3.5,male,34,1,34156.8,0
4259,2963,6,8.4,male,35,1,22233.6,0
4260,2963,43,8.4,male,35,1,22233.6,0
4261,2963,139,6.1,male,35,1,22233.6,0
4262,2963,192,6.8,male,35,1,22233.6,0
4263,2963,202,5.7,male,35,1,22233.6,0
4264,2963,290,4.4,male,35,1,22233.6,0
4265,2965,29,6.9,male,25,1,43142.4,0
4266,2965,54,7.8,male,25,1,43142.4,0
4267,2965,74,8.2,male,25,1,43142.4,0
4268,2965,227,6.3,male,25,1,43142.4,0
4269,2965,334,4.9,male,25,1,43142.4,0
4270,2965,360,5.5,male,25,1,43142.4,0
4271,2965,367,6.1,male,25,1,43142.4,0
4272,2968,7,7.7,male,27,1,17836.8,0
4273,2968,122,6,male,27,1,17836.8,0
4274,2968,154,4.3,male,27,1,17836.8,0
4275,2968,208,4.9,male,27,1,17836.8,0
4276,2968,253,4,male,27,1,17836.8,0
4277,2968,267,5.5,male,27,1,17836.8,0
4278,2968,360,4.4,male,27,1,17836.8,0
4279,2969,2,8.6,male,29,1,36518.4,0
4280,2969,129,5.2,male,29,1,36518.4,0
4281,2969,142,8.1,male,29,1,36518.4,0
4282,2969,148,5.3,male,29,1,36518.4,0
4283,2969,193,6.3,male,29,1,36518.4,0
4284,2969,299,4.5,male,29,1,36518.4,0
4285,2969,358,2.7,male,29,1,36518.4,0
4286,2969,397,3.9,male,29,1,36518.4,0
4287,2981,105,9.2,male,23,0,15091.2,0
4288,2981,146,9,male,23,0,15091.2,0
4289,2981,159,7.9,male,23,0,15091.2,0
4290,2981,167,7.3,male,23,0,15091.2,0
4291,2981,194,8.1,male,23,0,15091.2,0
4292,2981,331,5.7,male,23,0,15091.2,0
4293,2981,336,7.4,male,23,0,15091.2,0
4294,2981,378,5.1,male,23,0,15091.2,0
4295,2984,20,8.9,male,29,1,18240,0
4296,2984,55,7.6,male,29,1,18240,0
4297,2984,202,8.7,male,29,1,18240,0
4298,2984,245,6.4,male,29,1,18240,0
4299,2997,25,6.3,male,30,1,30163.2,0
4300,2997,40,6,male,30,1,30163.2,0
4301,2997,62,5.8,male,30,1,30163.2,0
4302,2997,79,7.6,male,30,1,30163.2,0
4303,2997,81,5.6,male,30,1,30163.2,0
4304,2997,90,6.4,male,30,1,30163.2,0
4305,2997,132,5.7,male,30,1,30163.2,0
4306,2997,208,6.7,male,30,1,30163.2,0
4307,2997,312,3.5,male,30,1,30163.2,0
4308,2997,387,4.8,male,30,1,30163.2,0
4309,2998,0,7.3,male,38,1,29548.8,0
4310,2998,184,4.1,male,38,1,29548.8,0
4311,2998,191,5.3,male,38,1,29548.8,0
4312,2998,195,5.6,male,38,1,29548.8,0
4313,2998,336,3.5,male,38,1,29548.8,0
4314,2998,369,4.4,male,38,1,29548.8,0
4315,2998,374,4,male,38,1,29548.8,0
4316,3003,25,9,male,38,1,32409.6,0
4317,3003,52,7.1,male,38,1,32409.6,0
4318,3003,74,7.7,male,38,1,32409.6,0
4319,3003,156,6.7,male,38,1,32409.6,0
4320,3003,158,6.7,male,38,1,32409.6,0
4321,3003,168,7.5,male,38,1,32409.6,0
4322,3003,216,6.3,male,38,1,32409.6,0
4323,3003,222,5.5,male,38,1,32409.6,0
4324,3003,239,7.4,male,38,1,32409.6,0
4325,3003,321,7.5,male,38,1,32409.6,0
4326,3003,396,5,male,38,1,32409.6,0
4327,3013,31,6.5,male,28,1,19718.4,0
4328,3013,51,7.5,male,28,1,19718.4,0
4329,3013,55,7,male,28,1,19718.4,0
4330,3013,70,6.8,male,28,1,19718.4,0
4331,3013,79,5.8,male,28,1,19718.4,0
4332,3013,80,6.1,male,28,1,19718.4,0
4333,3013,195,6.3,male,28,1,19718.4,0
4334,3013,229,6,male,28,1,19718.4,0
4335,3013,389,3.6,male,28,1,19718.4,0
4336,3016,111,6.3,male,25,1,35443.2,0
4337,3016,177,3.4,male,25,1,35443.2,0
4338,3016,211,3.1,male,25,1,35443.2,0
4339,3016,321,1.6,male,25,1,35443.2,0
4340,3018,52,7.2,male,26,1,12691.2,0
4341,3018,55,7,male,26,1,12691.2,0
4342,3018,101,6.9,male,26,1,12691.2,0
4343,3018,109,5.6,male,26,1,12691.2,0
4344,3018,333,4.8,male,26,1,12691.2,0
4345,3018,384,4.7,male,26,1,12691.2,0
4346,3023,56,5.1,male,30,1,30105.6,0
4347,3023,62,5.8,male,30,1,30105.6,0
4348,3023,66,5.4,male,30,1,30105.6,0
4349,3023,84,6.2,male,30,1,30105.6,0
4350,3023,105,3.7,male,30,1,30105.6,0
4351,3023,228,5.2,male,30,1,30105.6,0
4352,3023,246,4.5,male,30,1,30105.6,0
4353,3023,256,5.2,male,30,1,30105.6,0
4354,3023,283,3.8,male,30,1,30105.6,0
4355,3023,303,3.6,male,30,1,30105.6,0
4356,3023,353,5.1,male,30,1,30105.6,0
4357,3023,356,3.9,male,30,1,30105.6,0
4358,3044,73,7.4,male,34,1,71884.8,1
4359,3044,229,8.2,male,34,1,71884.8,1
4360,3044,263,5.9,male,34,1,71884.8,1
4361,3044,284,6.1,male,34,1,71884.8,1
4362,3044,395,2.9,male,34,1,71884.8,1
4363,3045,19,6.6,male,29,1,25689.6,0
4364,3045,28,5.3,male,29,1,25689.6,0
4365,3045,56,4.8,male,29,1,25689.6,0
4366,3045,67,6.3,male,29,1,25689.6,0
4367,3045,103,5.9,male,29,1,25689.6,0
4368,3045,212,5.2,male,29,1,25689.6,0
4369,3045,231,6.3,male,29,1,25689.6,0
4370,3045,258,6.8,male,29,1,25689.6,0
4371,3046,45,10,male,36,1,29990.4,0
4372,3046,58,8.3,male,36,1,29990.4,0
4373,3046,107,8.7,male,36,1,29990.4,0
4374,3046,113,8,male,36,1,29990.4,0
4375,3046,202,8.9,male,36,1,29990.4,0
4376,3046,230,7.3,male,36,1,29990.4,0
4377,3046,249,6.6,male,36,1,29990.4,0
4378,3046,254,6.4,male,36,1,29990.4,0
4379,3046,375,7,male,36,1,29990.4,0
4380,3046,377,6.8,male,36,1,29990.4,0
4381,3046,386,4.2,male,36,1,29990.4,0
4382,3046,391,6.2,male,36,1,29990.4,0
4383,3048,87,5.8,male,25,0,64492.8,0
4384,3048,186,4.7,male,25,0,64492.8,0
4385,3048,254,4.1,male,25,0,64492.8,0
4386,3048,265,4.6,male,25,0,64492.8,0
4387,3048,266,5,male,25,0,64492.8,0
4388,3048,312,5.3,male,25,0,64492.8,0
4389,3048,328,2.9,male,25,0,64492.8,0
4390,3048,379,3,male,25,0,64492.8,0
4391,3049,65,5.3,male,28,0,39744,0
4392,3049,112,4.2,male,28,0,39744,0
4393,3049,114,4.4,male,28,0,39744,0
4394,3049,127,7.5,male,28,0,39744,0
4395,3049,132,6.5,male,28,0,39744,0
4396,3049,174,4.4,male,28,0,39744,0
4397,3049,203,5.7,male,28,0,39744,0
4398,3053,22,10,male,27,1,17932.8,0
4399,3053,29,7.5,male,27,1,17932.8,0
4400,3053,38,6,male,27,1,17932.8,0
4401,3053,127,8.1,male,27,1,17932.8,0
4402,3053,145,7.7,male,27,1,17932.8,0
4403,3053,171,6.6,male,27,1,17932.8,0
4404,3053,241,6.5,male,27,1,17932.8,0
4405,3053,290,6.4,male,27,1,17932.8,0
4406,3058,39,7.4,male,35,1,39302.4,0
4407,3058,60,6.9,male,35,1,39302.4,0
4408,3058,124,5.9,male,35,1,39302.4,0
4409,3058,143,5.6,male,35,1,39302.4,0
4410,3058,232,6,male,35,1,39302.4,0
4411,3058,354,4.8,male,35,1,39302.4,0
4412,3060,38,6.9,male,35,1,33792,0
4413,3060,142,7.4,male,35,1,33792,0
4414,3060,181,5.7,male,35,1,33792,0
4415,3060,186,6.4,male,35,1,33792,0
4416,3060,268,5.7,male,35,1,33792,0
4417,3060,270,6.8,male,35,1,33792,0
4418,3060,315,4.9,male,35,1,33792,0
4419,3060,347,5.9,male,35,1,33792,0
4420,3065,49,8.7,male,33,1,14361.6,0
4421,3065,181,8.8,male,33,1,14361.6,0
4422,3065,217,8.3,male,33,1,14361.6,0
4423,3065,369,6.9,male,33,1,14361.6,0
4424,3065,373,6.3,male,33,1,14361.6,0
4425,3065,376,5.9,male,33,1,14361.6,0
4426,3065,399,6.5,male,33,1,14361.6,0
4427,3066,48,7.5,male,21,1,39974.4,0
4428,3066,66,7.6,male,21,1,39974.4,0
4429,3066,83,8.7,male,21,1,39974.4,0
4430,3066,184,7.5,male,21,1,39974.4,0
4431,3066,194,7.1,male,21,1,39974.4,0
4432,3066,218,7.6,male,21,1,39974.4,0
4433,3066,244,5.2,male,21,1,39974.4,0
4434,3066,278,5.5,male,21,1,39974.4,0
4435,3066,340,4.7,male,21,1,39974.4,0
4436,3066,369,4.2,male,21,1,39974.4,0
4437,3068,200,5.8,male,29,1,18489.6,1
4438,3068,216,7.3,male,29,1,18489.6,1
4439,3068,230,7.4,male,29,1,18489.6,1
4440,3068,342,5.7,male,29,1,18489.6,1
4441,3075,5,8,male,25,0,13747.2,0
4442,3075,86,7.2,male,25,0,13747.2,0
4443,3075,96,6.8,male,25,0,13747.2,0
4444,3075,148,7.2,male,25,0,13747.2,0
4445,3075,154,6.8,male,25,0,13747.2,0
4446,3075,175,7.5,male,25,0,13747.2,0
4447,3075,179,6.4,male,25,0,13747.2,0
4448,3075,182,7.4,male,25,0,13747.2,0
4449,3075,194,7.4,male,25,0,13747.2,0
4450,3075,195,5.1,male,25,0,13747.2,0
4451,3075,207,5.5,male,25,0,13747.2,0
4452,3075,268,6,male,25,0,13747.2,0
4453,3075,304,5.1,male,25,0,13747.2,0
4454,3075,314,4,male,25,0,13747.2,0
4455,3075,323,5.6,male,25,0,13747.2,0
4456,3084,123,6,male,44,1,36364.8,0
4457,3084,163,6.2,male,44,1,36364.8,0
4458,3084,178,5.8,male,44,1,36364.8,0
4459,3084,190,5.6,male,44,1,36364.8,0
4460,3084,201,5.5,male,44,1,36364.8,0
4461,3084,227,3.8,male,44,1,36364.8,0
4462,3084,234,5.5,male,44,1,36364.8,0
4463,3084,244,5,male,44,1,36364.8,0
4464,3084,260,4.5,male,44,1,36364.8,0
4465,3084,266,3.8,male,44,1,36364.8,0
4466,3084,315,2.8,male,44,1,36364.8,0
4467,3084,327,2.9,male,44,1,36364.8,0
4468,3089,7,5.8,male,32,0,25516.8,0
4469,3089,67,6.8,male,32,0,25516.8,0
4470,3089,73,5.4,male,32,0,25516.8,0
4471,3089,87,6.4,male,32,0,25516.8,0
4472,3089,150,6.2,male,32,0,25516.8,0
4473,3089,159,6.1,male,32,0,25516.8,0
4474,3089,232,5,male,32,0,25516.8,0
4475,3093,0,6.6,male,44,1,56102.4,0
4476,3093,11,8,male,44,1,56102.4,0
4477,3093,51,5.9,male,44,1,56102.4,0
4478,3093,179,3.1,male,44,1,56102.4,0
4479,3093,184,2.8,male,44,1,56102.4,0
4480,3093,211,4.3,male,44,1,56102.4,0
4481,3093,219,4.2,male,44,1,56102.4,0
4482,3093,278,2,male,44,1,56102.4,0
4483,3093,294,1.9,male,44,1,56102.4,0
4484,3093,397,2.9,male,44,1,56102.4,0
4485,3098,111,4.1,male,30,1,10579.2,0
4486,3098,123,5.6,male,30,1,10579.2,0
4487,3098,126,6.4,male,30,1,10579.2,0
4488,3098,210,4.4,male,30,1,10579.2,0
4489,3098,244,3.3,male,30,1,10579.2,0
4490,3098,247,4.2,male,30,1,10579.2,0
4491,3098,265,3.7,male,30,1,10579.2,0
4492,3098,322,2.7,male,30,1,10579.2,0
4493,3100,24,7.7,male,32,1,77203.2,0
4494,3100,54,6.9,male,32,1,77203.2,0
4495,3100,57,7.5,male,32,1,77203.2,0
4496,3100,184,6.4,male,32,1,77203.2,0
4497,3100,224,7,male,32,1,77203.2,0
4498,3100,248,6.6,male,32,1,77203.2,0
4499,3100,300,6.6,male,32,1,77203.2,0
4500,3103,23,6.5,male,27,1,22598.4,0
4501,3103,33,5.7,male,27,1,22598.4,0
4502,3103,43,5.4,male,27,1,22598.4,0
4503,3103,121,6.3,male,27,1,22598.4,0
4504,3103,140,6,male,27,1,22598.4,0
4505,3103,198,5.4,male,27,1,22598.4,0
4506,3103,246,6.3,male,27,1,22598.4,0
4507,3103,276,3.6,male,27,1,22598.4,0
4508,3103,281,4.7,male,27,1,22598.4,0
4509,3103,368,4,male,27,1,22598.4,0
4510,3112,75,5.8,male,32,1,37305.6,0
4511,3112,176,4.8,male,32,1,37305.6,0
4512,3112,178,5.2,male,32,1,37305.6,0
4513,3112,225,3.1,male,32,1,37305.6,0
4514,3112,226,4.1,male,32,1,37305.6,0
4515,3112,277,4.4,male,32,1,37305.6,0
4516,3112,314,4.5,male,32,1,37305.6,0
4517,3112,353,4.5,male,32,1,37305.6,0
4518,3112,387,2.6,male,32,1,37305.6,0
4519,3112,399,2.6,male,32,1,37305.6,0
4520,3114,14,8.3,male,38,1,36652.8,0
4521,3114,172,8.1,male,38,1,36652.8,0
4522,3114,275,7.4,male,38,1,36652.8,0
4523,3114,285,6.6,male,38,1,36652.8,0
4524,3114,314,6.5,male,38,1,36652.8,0
4525,3114,324,7.2,male,38,1,36652.8,0
4526,3114,354,5.1,male,38,1,36652.8,0
4527,3114,389,5.1,male,38,1,36652.8,0
4528,3116,26,8.1,male,27,1,45024,0
4529,3116,134,6.3,male,27,1,45024,0
4530,3116,167,6.7,male,27,1,45024,0
4531,3116,223,4.9,male,27,1,45024,0
4532,3116,255,5.7,male,27,1,45024,0
4533,3116,313,4.2,male,27,1,45024,0
4534,3116,358,4.4,male,27,1,45024,0
4535,3116,368,4.7,male,27,1,45024,0
4536,3119,21,5.6,male,27,1,16761.6,0
4537,3119,58,7.4,male,27,1,16761.6,0
4538,3119,65,6,male,27,1,16761.6,0
4539,3119,67,7.1,male,27,1,16761.6,0
4540,3119,201,6.6,male,27,1,16761.6,0
4541,3119,207,7.1,male,27,1,16761.6,0
4542,3119,235,5.9,male,27,1,16761.6,0
4543,3122,40,8.2,male,22,1,21196.8,0
4544,3122,92,8,male,22,1,21196.8,0
4545,3122,155,6.8,male,22,1,21196.8,0
4546,3122,168,6,male,22,1,21196.8,0
4547,3122,198,5.9,male,22,1,21196.8,0
4548,3122,258,6.2,male,22,1,21196.8,0
4549,3122,298,4.9,male,22,1,21196.8,0
4550,3122,327,5.7,male,22,1,21196.8,0
4551,3122,342,4,male,22,1,21196.8,0
4552,3122,344,6.4,male,22,1,21196.8,0
4553,3123,26,8.6,male,30,1,21715.2,0
4554,3123,160,8.5,male,30,1,21715.2,0
4555,3123,212,6.5,male,30,1,21715.2,0
4556,3123,217,5.3,male,30,1,21715.2,0
4557,3123,247,7,male,30,1,21715.2,0
4558,3123,259,6.1,male,30,1,21715.2,0
4559,3123,283,6.3,male,30,1,21715.2,0
4560,3125,6,7.1,male,29,1,44352,0
4561,3125,220,2.4,male,29,1,44352,0
4562,3125,257,6,male,29,1,44352,0
4563,3125,307,5,male,29,1,44352,0
4564,3125,354,3,male,29,1,44352,0
4565,3125,362,3.9,male,29,1,44352,0
4566,3133,113,7.5,male,30,0,13459.2,0
4567,3133,128,7.2,male,30,0,13459.2,0
4568,3133,135,7,male,30,0,13459.2,0
4569,3133,186,6.9,male,30,0,13459.2,0
4570,3133,220,6.6,male,30,0,13459.2,0
4571,3133,254,6.2,male,30,0,13459.2,0
4572,3133,282,7.1,male,30,0,13459.2,0
4573,3133,298,6.1,male,30,0,13459.2,0
4574,3133,326,5.6,male,30,0,13459.2,0
4575,3133,372,5.7,male,30,0,13459.2,0
4576,3133,395,5.3,male,30,0,13459.2,0
4577,3134,80,8.2,male,24,1,21964.8,0
4578,3134,275,4.8,male,24,1,21964.8,0
4579,3134,292,4.7,male,24,1,21964.8,0
4580,3134,347,3.2,male,24,1,21964.8,0
4581,3134,353,6,male,24,1,21964.8,0
4582,3134,378,4.1,male,24,1,21964.8,0
4583,3147,9,5.5,male,31,1,63974.4,1
4584,3147,52,6.4,male,31,1,63974.4,1
4585,3147,62,5.2,male,31,1,63974.4,1
4586,3147,70,5.5,male,31,1,63974.4,1
4587,3147,135,3.8,male,31,1,63974.4,1
4588,3147,285,3.6,male,31,1,63974.4,1
4589,3147,310,3.8,male,31,1,63974.4,1
4590,3147,362,2.5,male,31,1,63974.4,1
4591,3147,384,2.5,male,31,1,63974.4,1
4592,3147,392,2.2,male,31,1,63974.4,1
4593,3151,109,5.6,male,26,1,12249.6,0
4594,3151,117,4,male,26,1,12249.6,0
4595,3151,243,4.2,male,26,1,12249.6,0
4596,3151,347,3.1,male,26,1,12249.6,0
4597,3161,134,7.9,male,33,1,58041.6,0
4598,3161,175,8.1,male,33,1,58041.6,0
4599,3161,201,6,male,33,1,58041.6,0
4600,3161,323,5.4,male,33,1,58041.6,0
4601,3161,335,7.1,male,33,1,58041.6,0
4602,3164,62,7.5,male,32,1,27840,1
4603,3164,88,8,male,32,1,27840,1
4604,3164,122,7.2,male,32,1,27840,1
4605,3164,138,7.4,male,32,1,27840,1
4606,3164,185,6.5,male,32,1,27840,1
4607,3164,212,5.7,male,32,1,27840,1
4608,3164,228,6.8,male,32,1,27840,1
4609,3164,255,5.1,male,32,1,27840,1
4610,3164,262,5.7,male,32,1,27840,1
4611,3164,293,5.9,male,32,1,27840,1
4612,3164,357,4.4,male,32,1,27840,1
4613,3168,7,5.7,male,32,1,28665.6,0
4614,3168,15,6.7,male,32,1,28665.6,0
4615,3168,32,7,male,32,1,28665.6,0
4616,3168,35,7.3,male,32,1,28665.6,0
4617,3168,36,6.8,male,32,1,28665.6,0
